segment_id	component_id	english_file	english_anchor	french_file	source_pdf	logical_page	status	notes
ENSEG:W05:PDF040:0011	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF040:0011	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	040	11	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF040:0012	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF040:0012	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	040	11	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF040:0013	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF040:0013	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	040	11	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0014	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0014	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0015	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0015	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0016	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0016	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0017	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0017	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0018	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0018	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0019	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0019	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0020	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0020	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W05:PDF041:0021	W05	source/english/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	% ENSEG:W05:PDF041:0021	source/french_diplomatic/tex/works/GAL1897_W05_ALGEBRAIC_RESOLUTION_ANALYSIS.tex	041	12	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0001	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0001	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0002	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0002	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0003	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0003	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0004	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0004	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0005	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0005	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0006	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0006	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0007	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0007	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0008	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0008	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0009	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0009	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF042:0010	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF042:0010	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	042	13	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0011	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0011	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0012	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0012	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0013	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0013	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0014	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0014	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0015	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0015	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0016	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0016	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0017	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0017	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0018	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0018	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0019	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0019	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0020	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0020	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0021	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0021	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0022	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0022	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0023	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0023	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0024	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0024	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0025	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0025	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0026	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0026	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W06:PDF043:0027	W06	source/english/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	% ENSEG:W06:PDF043:0027	source/french_diplomatic/tex/works/GAL1897_W06_NUMERICAL_EQUATIONS.tex	043	14	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0001	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0001	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0002	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0002	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0003	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0003	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0004	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0004	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0005	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0005	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0006	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0006	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0007	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0007	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0008	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0008	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0009	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0009	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF044:0010	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF044:0010	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	044	15	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0011	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0011	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0012	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0012	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0013	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0013	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0014	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0014	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0015	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0015	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0016	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0016	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0017	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0017	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0018	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0018	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0019	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0019	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF045:0020	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF045:0020	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	045	16	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0021	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0021	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0022	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0022	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0023	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0023	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0024	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0024	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0025	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0025	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0026	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0026	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0027	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0027	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0028	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0028	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0029	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0029	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0030	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0030	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0031	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0031	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0032	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0032	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0033	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0033	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0034	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0034	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0035	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0035	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0036	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0036	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF046:0122	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF046:0122	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	046	17	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0037	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0037	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
